Series Name,Series Code,Country Name,Country Code,2023 [YR2023]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Vanuatu,VUT,11.1825017088175
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Venezuela, RB",VEN,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Viet Nam,VNM,3.25289282667662
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Virgin Islands (U.S.),VIR,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,West Bank and Gaza,PSE,5.87110177678988
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Yemen, Rep.",YEM,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zambia,ZMB,10.884531691282
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zimbabwe,ZWE,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Afghanistan,AFG,413.757894705303
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,9730.86921906893
GDP per capita (current US$),NY.GDP.PCAP.CD,Algeria,DZA,5370.477235078
GDP per capita (current US$),NY.GDP.PCAP.CD,American Samoa,ASM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,AND,46812.4261013102
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,2916.13663284275
GDP per capita (current US$),NY.GDP.PCAP.CD,Antigua and Barbuda,ATG,21494.5474000727
GDP per capita (current US$),NY.GDP.PCAP.CD,Argentina,ARG,14261.8465667948
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,8159.08720967996
GDP per capita (current US$),NY.GDP.PCAP.CD,Aruba,ABW,35718.7531191634
GDP per capita (current US$),NY.GDP.PCAP.CD,Australia,AUS,65058.3773146674
GDP per capita (current US$),NY.GDP.PCAP.CD,Austria,AUT,56579.504175468
GDP per capita (current US$),NY.GDP.PCAP.CD,Azerbaijan,AZE,7133.02838048328
GDP per capita (current US$),NY.GDP.PCAP.CD,"Bahamas, The",BHS,38231.774484278
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahrain,BHR,29290.1284215098
GDP per capita (current US$),NY.GDP.PCAP.CD,Bangladesh,BGD,2551.01773827307
GDP per capita (current US$),NY.GDP.PCAP.CD,Barbados,BRB,25583.878782727
GDP per capita (current US$),NY.GDP.PCAP.CD,Belarus,BLR,7896.75388295584
GDP per capita (current US$),NY.GDP.PCAP.CD,Belgium,BEL,55291.4754541329
GDP per capita (current US$),NY.GDP.PCAP.CD,Belize,BLZ,7424.75821321022
GDP per capita (current US$),NY.GDP.PCAP.CD,Benin,BEN,1394.17784721831
GDP per capita (current US$),NY.GDP.PCAP.CD,Bermuda,BMU,132604.439086216
GDP per capita (current US$),NY.GDP.PCAP.CD,Bhutan,BTN,3831.32535494609
GDP per capita (current US$),NY.GDP.PCAP.CD,Bolivia,BOL,4274.70820547613
GDP per capita (current US$),NY.GDP.PCAP.CD,Bosnia and Herzegovina,BIH,8663.02326458629
GDP per capita (current US$),NY.GDP.PCAP.CD,Botswana,BWA,7826.35376483298
GDP per capita (current US$),NY.GDP.PCAP.CD,Brazil,BRA,10377.5897719195
GDP per capita (current US$),NY.GDP.PCAP.CD,British Virgin Islands,VGB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Brunei Darussalam,BRN,32890.5491812019
GDP per capita (current US$),NY.GDP.PCAP.CD,Bulgaria,BGR,15853.208636704
GDP per capita (current US$),NY.GDP.PCAP.CD,Burkina Faso,BFA,873.482589651003
GDP per capita (current US$),NY.GDP.PCAP.CD,Burundi,BDI,250.627253097255
GDP per capita (current US$),NY.GDP.PCAP.CD,Cabo Verde,CPV,4794.90121917259
GDP per capita (current US$),NY.GDP.PCAP.CD,Cambodia,KHM,2429.74853452838
GDP per capita (current US$),NY.GDP.PCAP.CD,Cameroon,CMR,1720.47510154506
GDP per capita (current US$),NY.GDP.PCAP.CD,Canada,CAN,54220.3285039875
GDP per capita (current US$),NY.GDP.PCAP.CD,Cayman Islands,CYM,99143.5180243123
GDP per capita (current US$),NY.GDP.PCAP.CD,Central African Republic,CAF,495.978897288721
GDP per capita (current US$),NY.GDP.PCAP.CD,Chad,TCD,949.333453674592
GDP per capita (current US$),NY.GDP.PCAP.CD,Channel Islands,CHI,74585.5224096294
GDP per capita (current US$),NY.GDP.PCAP.CD,Chile,CHL,17067.0364799154
GDP per capita (current US$),NY.GDP.PCAP.CD,China,CHN,12951.1782397043
GDP per capita (current US$),NY.GDP.PCAP.CD,Colombia,COL,7000.83660501046
GDP per capita (current US$),NY.GDP.PCAP.CD,Comoros,COM,1560.27378476855
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Dem. Rep.",COD,660.21205238997
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Rep.",COG,2477.97845544866
GDP per capita (current US$),NY.GDP.PCAP.CD,Costa Rica,CRI,16942.0268119375
GDP per capita (current US$),NY.GDP.PCAP.CD,Cote d'Ivoire,CIV,2591.9659048119
GDP per capita (current US$),NY.GDP.PCAP.CD,Croatia,HRV,22184.2279304842
GDP per capita (current US$),NY.GDP.PCAP.CD,Cuba,CUB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Curacao,CUW,21217.8110321785
GDP per capita (current US$),NY.GDP.PCAP.CD,Cyprus,CYP,36623.69140625
GDP per capita (current US$),NY.GDP.PCAP.CD,Czechia,CZE,31761.5944102491
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,68043.5466971243
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,3381.29779710722
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,9912.96212766668
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,10630.431743829
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,6737.84748379638
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,3456.78968456253
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,5365.44491399171
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,6677.793435386
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,30264.0064885057
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,1055.81091592527
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,72465.3769660215
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,5926.20586394763
GDP per capita (current US$),NY.GDP.PCAP.CD,Finland,FIN,52834.2916752703
GDP per capita (current US$),NY.GDP.PCAP.CD,France,FRA,44700.1384177544
GDP per capita (current US$),NY.GDP.PCAP.CD,French Polynesia,PYF,21832.2831795569
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,7802.82433276138
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,883.024111719809
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,8283.66960652261
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,54776.7668235491
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,2383.90410483418
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,23343.7103964562
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,58498.9707973609
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,11414.4781691181
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,5758.32760847852
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,1555.49375806861
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,988.087886357022
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,20473.7002190617
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,1705.75808460999
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,3227.45762509776
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,50562.3633144379
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,22230.6277875187
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,82138.7892973557
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,2530.12031278204
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,4876.30774512252
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,5049.29931642754
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,5965.31835077761
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,106818.917130804
